Price,Address,Listing URL,Short Address,Zip,City,County,State,Beds,Baths,Footage,Raw Property Details,Price Per Sq. Ft.,Date Scraped,Latitude,Longitude,Broker Name,Status,Type,Lot Area,Lot Area Units,Raw Rent Details,Lowest Rent,Highest Rent,Rent Zestimate,Zestimate,Tax Assessed Value (Most Recent),Date Price Last Changed,Price Change,Currency,Last Date Sold,Most Recent Date Listed for Sale,Days on the Market (For Sale),Days on Zillow,MLS Id,Broker Phone (Premium Data),Listed By (Premium Data),Lister Phone (Premium Data),Agent Name (Premium Data),Agent Phone (Premium Data),Agent Email (Premium Data),Co-Agent Name (Premium Data),Co-Agent Phone (Premium Data),Buyer Agent Fee (Premium Data),Association Name (Premium Data),Association Fee (Premium Data),Monthly HOA Fees (Premium Data),Year Built (Premium Data),Stories (Premium Data),Heating (Premium Data),Cooling (Premium Data),Fireplaces (Premium Data),Flooring (Premium Data),Foundation (Premium Data),Garage Capacity (Premium Data),Sewer (Premium Data),Subdivision (Premium Data),Zoning Desc. (Premium Data),Property Condition (Premium Data),Roof Type (Premium Data),Virtual Tour (Premium Data),MLS Source (Premium Data),Parcel Id (Premium Data),Favorite Count (Premium Data),Page Views (Premium Data),Tax Paid (Most Recent) (Premium Data),Has Private Pool (Premium Data),Pool Features (Premium Data),Elementary School Rating (Premium Data),Middle School Rating (Premium Data),High School Rating (Premium Data),Transit Score (Premium Data),Walk Score (Premium Data),Bike Score (Premium Data)
"$1,495 ","7644 S Normal Ave #1, Chicago, IL 60620",https://www.zillow.com/homedetails/7644-S-Normal-Ave-1-Chicago-IL-60620/447910171_zpid/,7644 S Normal Ave #1,60620,Chicago,,IL,3,1,1200,3 bds | 1 ba | 1200 sqft,$1.25 ,"Mon, 3/3/25",41.754917,-87.63717,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,495 ","1820 S Allport St #3RR, Chicago, IL 60608",https://www.zillow.com/homedetails/1820-S-Allport-St-3RR-Chicago-IL-60608/447927172_zpid/,1820 S Allport St #3RR,60608,Chicago,,IL,1,1,,1 bds | 1 ba ,,"Mon, 3/3/25",41.85726,-87.65799,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,495 ","Lovely Renovated 1 Bedroom in Albany Park!, 4841 N Kimball Ave, Chicago, IL 60625",https://www.zillow.com/apartments/chicago-il/lovely-renovated-1-bedroom-in-albany-park!/9S2Twj/,4841 N Kimball Ave #2-P,60625,Chicago,,IL,1,1,775,1 bds | 1 ba | 775 sqft,$1.93 ,"Mon, 3/3/25",41.969975,-87.713036,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,495 ","7915 S Saginaw Ave APT C, Chicago, IL 60617",https://www.zillow.com/homedetails/7915-S-Saginaw-Ave-APT-C-Chicago-IL-60617/2056107678_zpid/,7915 S Saginaw Ave APT C,60617,Chicago,,IL,2,1,,2 bds | 1 ba ,,"Mon, 3/3/25",41.75127,-87.55969,,FOR_RENT,APARTMENT,,,,,,"$1,529 ",,,,,$,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,495 ","1653 W Jonquil Ave #30, Chicago, IL 60626",https://www.zillow.com/homedetails/1653-W-Jonquil-Ave-30-Chicago-IL-60626/2060613004_zpid/,1653 W Jonquil Ave #30,60626,Chicago,,IL,1,1,525,1 bds | 1 ba | 525 sqft,$2.85 ,"Mon, 3/3/25",42.021187,-87.672585,,FOR_RENT,APARTMENT,,,,,,"$1,617 ",,,,,$,,,,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,495 ","5134-5136 S Harper Ave, Chicago, IL 60615",https://zillow.com//b/harper-court-chicago-il-Cjk4ys/,5134-5136 S  Harper Ave # 3D,60615,Chicago,,IL,1,,,1 bds ,,"Mon, 3/3/25",41.80116,-87.58929,,FOR_RENT,,,,"$1,495+ 1 bds","$1,495 ","$1,495 ",,,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,495 ","627 W Roscoe St, Chicago, IL 60657",https://zillow.com//apartments/chicago-il/627-41-w-roscoe-st/5XfWwD/,627 W  Roscoe St   # 631-H3,60657,Chicago,,IL,0,,,Studio ,,"Mon, 3/3/25",41.943413,-87.64586,,FOR_RENT,,,,"$1,495+ 0 bds, $1,595+ 1 bds","$1,495 ","$1,595 ",,,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,495 ","2712 N Milwaukee Ave, Chicago, IL 60647",https://zillow.com//b/2664-n-milwaukee-ave-chicago-il-5Xd2qq/,2712 N  Milwaukee Ave  Apt 211,60647,Chicago,,IL,0,,,Studio ,,"Mon, 3/3/25",41.930542,-87.710175,,FOR_RENT,,,,"$1,495+ 0 bds","$1,495 ","$1,495 ",,,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,495 ","2605-07 N. Spaulding Ave. / 3286 W. Wrightwood Ave., 2605 N Spaulding Ave #2607-3E, Chicago, IL 60647",https://www.zillow.com/apartments/chicago-il/2605-07-n.-spaulding-ave.-3286-w.-wrightwood-ave./5XkQzZ/,2605 N Spaulding Ave #2607-3E,60647,Chicago,,IL,1,1,,1 bds | 1 ba ,,"Mon, 3/3/25",41.928543,-87.71068,,FOR_RENT,APARTMENT,,,,,,"$1,660 ",,,,,$,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,495 ","3046 N Haussen Ct #2, Chicago, IL 60618",https://www.zillow.com/homedetails/3046-N-Haussen-Ct-2-Chicago-IL-60618/2078131578_zpid/,3046 N Haussen Ct #2,60618,Chicago,,IL,2,1,,2 bds | 1 ba ,,"Mon, 3/3/25",41.936535,-87.72386,,FOR_RENT,APARTMENT,,,,,,"$1,858 ",,,,,$,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,495 ","Pilsen 1820 Allport, 1820 S Allport St #3R, Chicago, IL 60608",https://www.zillow.com/b/pilsen-1820-allport-chicago-il-5Xgp2P/,1820 S Allport St #3R,60608,Chicago,,IL,1,1,500,1 bds | 1 ba | 500 sqft,$2.99 ,"Mon, 3/3/25",41.857254,-87.65798,,FOR_RENT,APARTMENT,,,,,,"$1,354 ",,,"Tue, 2/25/25",200,$,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,495 ","(undisclosed Address), Chicago, IL 60614",https://www.zillow.com/homedetails/Chicago-IL-60614/2080648664_zpid/,(undisclosed Address),60614,Chicago,,IL,0,1,500,Studio | 1 ba | 500 sqft,$2.99 ,"Mon, 3/3/25",,,,FOR_RENT,APARTMENT,,,,,,"$1,671 ",,,,,$,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,495 ","2049 W Coulter St APT 3R, Chicago, IL 60608",https://www.zillow.com/homedetails/2049-W-Coulter-St-APT-3R-Chicago-IL-60608/2082291518_zpid/,2049 W Coulter St APT 3R,60608,Chicago,,IL,2,1,,2 bds | 1 ba ,,"Mon, 3/3/25",41.84857,-87.67741,,FOR_RENT,APARTMENT,,,,,,"$1,647 ",,,,,$,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,495 ","4926 N Kedzie Ave APT 2N, Chicago, IL 60625",https://www.zillow.com/homedetails/4926-N-Kedzie-Ave-APT-2N-Chicago-IL-60625/2099948750_zpid/,4926 N Kedzie Ave APT 2N,60625,Chicago,,IL,2,1,700,2 bds | 1 ba | 700 sqft,$2.14 ,"Mon, 3/3/25",41.971123,-87.70887,,FOR_RENT,APARTMENT,,,,,,"$1,436 ",,,"Fri, 1/31/25",45,$,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,495 ","6748 N. Ashland Ave, 6748 N Ashland Ave #607, Chicago, IL 60626",https://www.zillow.com/apartments/chicago-il/6748-n.-ashland-ave/FCHy/,6748 N Ashland Ave #607,60626,Chicago,,IL,1,1,803,1 bds | 1 ba | 803 sqft,$1.86 ,"Mon, 3/3/25",42.00509,-87.670815,,FOR_RENT,APARTMENT,,,,,,"$1,325 ",,,,,$,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,495 ","3933 N Keeler Ave APT 3E, Chicago, IL 60641",https://www.zillow.com/homedetails/3933-N-Keeler-Ave-APT-3E-Chicago-IL-60641/2108392193_zpid/,3933 N Keeler Ave APT 3E,60641,Chicago,,IL,1,1,900,1 bds | 1 ba | 900 sqft,$1.66 ,"Mon, 3/3/25",41.952835,-87.732216,,FOR_RENT,APARTMENT,,,,,,"$1,368 ",,,,,$,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,495 ","4443 W Thomas St #2, Chicago, IL 60651",https://www.zillow.com/homedetails/4443-W-Thomas-St-2-Chicago-IL-60651/2117478659_zpid/,4443 W Thomas St #2,60651,Chicago,,IL,3,1,1600,3 bds | 1 ba | 1600 sqft,$0.93 ,"Mon, 3/3/25",41.9004,-87.737816,,FOR_RENT,APARTMENT,,,,,,"$1,629 ",,,"Tue, 2/18/25",-55,$,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,497 ","6957 S Wabash Ave #60-3, Chicago, IL 60637",https://www.zillow.com/homedetails/6957-S-Wabash-Ave-60-3-Chicago-IL-60637/444093302_zpid/,6957 S Wabash Ave #60-3,60637,Chicago,,IL,2,1,,2 bds | 1 ba ,,"Mon, 3/3/25",41.767544,-87.62288,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,499 ","5301-5309 S Ellis Ave, Chicago, IL 60615",https://zillow.com//apartments/chicago-il/ellis-court/9hdV32/,5301-5309 S  Ellis Ave # 1003-2L,60615,Chicago,,IL,0,,,Studio ,,"Mon, 3/3/25",41.806873,-87.60164,,FOR_RENT,,,,"$1,499+ 0 bds, $1,545+ 1 bds, $1,820+ 2 bds, $3,795+ 3 bds","$1,499 ","$3,795 ",,,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,499 ","1440 E. 52nd Street, 1440 1450th St #13660507, Chicago, IL 60637",https://www.zillow.com/b/1440-e.-52nd-street-chicago-il-CJYZBB/,1440 1450th St #13660507,60637,Chicago,,IL,1,1,630,1 bds | 1 ba | 630 sqft,$2.38 ,"Mon, 3/3/25",41.781048,-87.60301,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,499 ","1440 E. 52nd Street, 1440-1450 E 52nd St #11C, Chicago, IL 60615",https://www.zillow.com/apartments/chicago-il/1440-e.-52nd-street/9grNKj/,1440-1450 E 52nd St #11C,60615,Chicago,,IL,1,1,630,1 bds | 1 ba | 630 sqft,$2.38 ,"Mon, 3/3/25",41.800476,-87.60518,,FOR_RENT,APARTMENT,,,,,,"$1,214 ",,,,,$,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,499 ","2126 W Potomac Ave, Chicago, IL 60622",https://www.zillow.com/homedetails/2126-W-Potomac-Ave-Chicago-IL-60622/2080056426_zpid/,2126 W Potomac Ave,60622,Chicago,,IL,1,1,,1 bds | 1 ba ,,"Mon, 3/3/25",41.90523,-87.680916,,FOR_RENT,APARTMENT,,,,,,"$1,903 ",,,,,$,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,500 ","5607 S Throop St #4, Chicago, IL 60636",https://www.zillow.com/homedetails/5607-S-Throop-St-4-Chicago-IL-60636/2057569203_zpid/,5607 S Throop St #4,60636,Chicago,,IL,2,1,,2 bds | 1 ba ,,"Mon, 3/3/25",41.79205,-87.65691,,FOR_RENT,APARTMENT,,,,,,"$1,349 ",,,,,$,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,500 ","6211 N Kenmore Ave, Chicago, IL 60660",https://zillow.com//apartments/chicago-il/6211-n-kenmore/CjkwdN/,6211 N  Kenmore Ave  Apt 501,60660,Chicago,,IL,1,,,1 bds ,,"Mon, 3/3/25",41.99503,-87.65657,,FOR_RENT,,,,"$1,500+ 1 bds","$1,500 ","$1,500 ",,,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,500 ","Large Vintage Ravenswood Apts!, 1901-1909 W Argyle St #1903-G, Chicago, IL 60640",https://www.zillow.com/b/1901-1909-w-argyle-st-chicago-il-CYJJn2/,1901-1909 W Argyle St #1903-G,60640,Chicago,,IL,1,1,,1 bds | 1 ba ,,"Mon, 3/3/25",41.97263,-87.661896,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,500 ","5613 W Wilson Ave #B, Chicago, IL 60630",https://www.zillow.com/homedetails/5613-W-Wilson-Ave-B-Chicago-IL-60630/443835188_zpid/,5613 W Wilson Ave #B,60630,Chicago,,IL,2,1,,2 bds | 1 ba ,,"Mon, 3/3/25",41.96387,-87.76796,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,500 ","5511 S Whipple St #9, Chicago, IL 60629",https://www.zillow.com/homedetails/5511-S-Whipple-St-9-Chicago-IL-60629/446729493_zpid/,5511 S Whipple St #9,60629,Chicago,,IL,3,1,,3 bds | 1 ba ,,"Mon, 3/3/25",41.793213,-87.699646,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,500 ","9548 S Avenue L #3, Chicago, IL 60617",https://www.zillow.com/homedetails/9548-S-Avenue-L-3-Chicago-IL-60617/2056106869_zpid/,9548 S Avenue L #3,60617,Chicago,,IL,3,1,1184,3 bds | 1 ba | 1184 sqft,$1.27 ,"Mon, 3/3/25",41.72153,-87.53685,,FOR_RENT,APARTMENT,,,,,,"$1,490 ",,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,500 ","1608 W Berteau Ave APT 3J, Chicago, IL 60613",https://www.zillow.com/homedetails/1608-W-Berteau-Ave-APT-3J-Chicago-IL-60613/2084722673_zpid/,1608 W Berteau Ave APT 3J,60613,Chicago,,IL,1,1,,1 bds | 1 ba ,,"Mon, 3/3/25",41.958084,-87.66941,,FOR_RENT,APARTMENT,,,,,,"$1,740 ",,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,500 ","3836 N Central Park Ave, Chicago, IL 60618",https://www.zillow.com/homedetails/3836-N-Central-Park-Ave-Chicago-IL-60618/2123488912_zpid/,3836 N Central Park Ave,60618,Chicago,,IL,2,1,750,2 bds | 1 ba | 750 sqft,$2 ,"Mon, 3/3/25",41.951283,-87.718094,,FOR_RENT,APARTMENT,,,,,,"$2,381 ","$660,000 ",,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,500 ","1020 N Avers Ave #2, Chicago, IL 60651",https://www.zillow.com/homedetails/1020-N-Avers-Ave-2-Chicago-IL-60651/2125918038_zpid/,1020 N Avers Ave #2,60651,Chicago,,IL,3,1,1200,3 bds | 1 ba | 1200 sqft,$1.25 ,"Mon, 3/3/25",41.899723,-87.7229,,FOR_RENT,APARTMENT,,,,,,"$1,596 ",,,"Thu, 2/27/25",-261,$,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,500 ","1260 N Dearborn St, Chicago, IL 60610",https://zillow.com//apartments/chicago-il/1260-north-dearborn/5XgrSJ/,1260 N  Dearborn St Apt 604,60610,Chicago,,IL,0,,,Studio ,,"Mon, 3/3/25",41.905655,-87.63046,,FOR_RENT,,,,"$1,500+ 0 bds, $1,850+ 1 bds","$1,500 ","$1,850 ",,,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,500 ","Park Boulevard 2B, 3720 S Dearborn St #4-T208, Chicago, IL 60609",https://www.zillow.com/apartments/chicago-il/park-boulevard-2b/CjgvDt/,3720 S Dearborn St #4-T208,60609,Chicago,,IL,2,1,976,2 bds | 1 ba | 976 sqft,$1.54 ,"Mon, 3/3/25",41.826748,-87.62795,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,500 ","1531 W Howard St, Chicago, IL 60626",https://zillow.com//apartments/chicago-il/the-elevation-lofts/BMwvfR/,1531 W  Howard St # 309,60626,Chicago,,IL,0,,,Studio ,,"Mon, 3/3/25",42.019154,-87.669495,,FOR_RENT,,,,"$1,500+ 0 bds, $1,795+ 1 bds, $2,100+ 2 bds","$1,500 ","$2,100 ",,,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,500 ","901 W 33rd St FLOOR 1, Chicago, IL 60608",https://www.zillow.com/homedetails/901-W-33rd-St-FLOOR-1-Chicago-IL-60608/2060221793_zpid/,901 W 33rd St FLOOR 1,60608,Chicago,,IL,2,1,850,2 bds | 1 ba | 850 sqft,$1.76 ,"Mon, 3/3/25",41.834644,-87.64889,,FOR_RENT,APARTMENT,,,,,,"$1,578 ",,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,500 ","2858 S Kostner Ave #2, Chicago, IL 60623",https://www.zillow.com/homedetails/2858-S-Kostner-Ave-2-Chicago-IL-60623/443769810_zpid/,2858 S Kostner Ave #2,60623,Chicago,,IL,2,1,1100,2 bds | 1 ba | 1100 sqft,$1.36 ,"Mon, 3/3/25",41.83874,-87.73448,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,500 ","1111 S Ashland Ave, Chicago, IL 60607",https://zillow.com//apartments/chicago-il/circle-park-apartments/5XcHqT/,1111 S  Ashland Ave # 2B-1Ba-910Sqft,60607,Chicago,,IL,2,,,2 bds ,,"Mon, 3/3/25",41.86733,-87.66528,,FOR_RENT,,,,"$1,500+ 2 bds, $1,800+ 3 bds","$1,500 ","$1,800 ",,,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,500 ","1935 S Carpenter St #2, Chicago, IL 60608",https://www.zillow.com/homedetails/1935-S-Carpenter-St-2-Chicago-IL-60608/446772744_zpid/,1935 S Carpenter St #2,60608,Chicago,,IL,1,1,1125,1 bds | 1 ba | 1125 sqft,$1.33 ,"Mon, 3/3/25",41.855824,-87.65314,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,500 ","1508 N Harding Ave #1S, Chicago, IL 60651",https://www.zillow.com/homedetails/1508-N-Harding-Ave-1S-Chicago-IL-60651/2054342479_zpid/,1508 N Harding Ave #1S,60651,Chicago,,IL,2,1,,2 bds | 1 ba ,,"Mon, 3/3/25",41.908382,-87.72561,,FOR_RENT,APARTMENT,,,,,,"$1,427 ",,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,500 ","1909-13 W. Larchmont Ave., 1909 W Larchmont Ave #1913-1B, Chicago, IL 60613",https://www.zillow.com/apartments/chicago-il/1909-13-w.-larchmont-ave./DMyQ/,1909 W Larchmont Ave #1913-1B,60613,Chicago,,IL,1,1,,1 bds | 1 ba ,,"Mon, 3/3/25",41.953,-87.676796,,FOR_RENT,APARTMENT,,,,,,"$1,682 ",,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,500 ","2327 S Sacramento Ave UNIT 3, Chicago, IL 60623",https://www.zillow.com/homedetails/2327-S-Sacramento-Ave-UNIT-3-Chicago-IL-60623/2069875966_zpid/,2327 S Sacramento Ave UNIT 3,60623,Chicago,,IL,2,1,550,2 bds | 1 ba | 550 sqft,$2.73 ,"Mon, 3/3/25",41.849216,-87.70003,,FOR_RENT,APARTMENT,,,,,,"$1,465 ",,,,,$,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,500 ","6723 S Langley Ave #1, Chicago, IL 60637",https://www.zillow.com/homedetails/6723-S-Langley-Ave-1-Chicago-IL-60637/2080530460_zpid/,6723 S Langley Ave #1,60637,Chicago,,IL,2,1,1100,2 bds | 1 ba | 1100 sqft,$1.36 ,"Mon, 3/3/25",41.7724,-87.60785,,FOR_RENT,APARTMENT,,,,,,"$1,388 ",,,,,$,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,500 ","3800 N Clark St, Chicago, IL 60613",https://www.zillow.com/homedetails/3800-N-Clark-St-Chicago-IL-60613/2111491297_zpid/,3800 N Clark St,60613,Chicago,,IL,1,1,500,1 bds | 1 ba | 500 sqft,$3 ,"Mon, 3/3/25",41.951263,-87.66008,,FOR_RENT,APARTMENT,,,,,,"$1,687 ",,,"Fri, 2/21/25",-100,$,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,500 ","1127 W Farwell Ave APT 204, Chicago, IL 60626",https://www.zillow.com/homedetails/1127-W-Farwell-Ave-APT-204-Chicago-IL-60626/3574041_zpid/,1127 W Farwell Ave APT 204,60626,Chicago,,IL,1,1,,1 bds | 1 ba ,,"Mon, 3/3/25",42.006447,-87.65923,,FOR_RENT,CONDO,,,,,,"$1,561 ","$149,300 ",,,,$,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,500 ","3647 N Newland Ave, Chicago, IL 60634","https://zillow.com//b/building/41.946774,-87.79933_ll/",3647 N  Newland Ave ,60634,Chicago,,IL,1,,,1 bds ,,"Mon, 3/3/25",41.946774,-87.79933,,FOR_RENT,,,,"$1,500+ 1 bds, $1,900+ 2 bds","$1,500 ","$1,900 ",,,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,500 ","3415 N Keating Ave, Chicago, IL 60641",https://www.zillow.com/homedetails/3415-N-Keating-Ave-Chicago-IL-60641/3665781_zpid/,3415 N Keating Ave,60641,Chicago,,IL,2,1,,2 bds | 1 ba ,,"Mon, 3/3/25",41.9431,-87.74173,,FOR_RENT,APARTMENT,,,,,,"$1,458 ","$495,500 ",,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,500 ","844 W Ainslie St APT L1, Chicago, IL 60640",https://www.zillow.com/homedetails/844-W-Ainslie-St-APT-L1-Chicago-IL-60640/3702255_zpid/,844 W Ainslie St APT L1,60640,Chicago,,IL,1,1,600,1 bds | 1 ba | 600 sqft,$2.50 ,"Mon, 3/3/25",41.97187,-87.65197,,FOR_RENT,APARTMENT,,,,,,"$1,605 ","$138,200 ",,,,$,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,500 ","3220 N Halsted St #G, Chicago, IL 60657",https://www.zillow.com/homedetails/3220-N-Halsted-St-G-Chicago-IL-60657/3712808_zpid/,3220 N Halsted St #G,60657,Chicago,,IL,1,1,,1 bds | 1 ba ,,"Mon, 3/3/25",41.94063,-87.64974,,FOR_RENT,APARTMENT,,,,,,"$2,132 ","$252,100 ",,,,$,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,500 ","539 W Stratford Pl APT 305, Chicago, IL 60657",https://www.zillow.com/homedetails/539-W-Stratford-Pl-APT-305-Chicago-IL-60657/3717481_zpid/,539 W Stratford Pl APT 305,60657,Chicago,,IL,1,1,750,1 bds | 1 ba | 750 sqft,$2 ,"Mon, 3/3/25",41.945374,-87.64328,,FOR_RENT,APARTMENT,,,,,,"$1,837 ","$179,200 ",,,,$,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,500 ","Kostner 2954, 2954 N Kostner Ave APT 2, Chicago, IL 60641",https://www.zillow.com/b/kostner-2954-chicago-il-9S4ZN7/,2954 N Kostner Ave APT 2,60641,Chicago,,IL,2,1,800,2 bds | 1 ba | 800 sqft,$1.88 ,"Mon, 3/3/25",41.93515,-87.737236,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,500 ","8754 S Harper Ave APT 2, Chicago, IL 60619",https://www.zillow.com/homedetails/8754-S-Harper-Ave-APT-2-Chicago-IL-60619/347919688_zpid/,8754 S Harper Ave APT 2,60619,Chicago,,IL,2,1,,2 bds | 1 ba ,,"Mon, 3/3/25",41.735302,-87.58723,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,500 ","2557 N Lockwood Ave #B1, Chicago, IL 60639",https://www.zillow.com/homedetails/2557-N-Lockwood-Ave-B1-Chicago-IL-60639/348516476_zpid/,2557 N Lockwood Ave #B1,60639,Chicago,,IL,1,1,,1 bds | 1 ba ,,"Mon, 3/3/25",41.927494,-87.75854,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,500 ","4238 W Grenshaw St UNIT 1, Chicago, IL 60624",https://www.zillow.com/homedetails/4238-W-Grenshaw-St-UNIT-1-Chicago-IL-60624/348835094_zpid/,4238 W Grenshaw St UNIT 1,60624,Chicago,,IL,3,1,1300,3 bds | 1 ba | 1300 sqft,$1.15 ,"Mon, 3/3/25",41.86726,-87.73172,,FOR_RENT,APARTMENT,,,,,,"$1,540 ",,,,,$,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,500 ","6109 S Normal Blvd #2N, Chicago, IL 60621",https://www.zillow.com/homedetails/6109-S-Normal-Blvd-2N-Chicago-IL-60621/352376676_zpid/,6109 S Normal Blvd #2N,60621,Chicago,,IL,2,1,1100,2 bds | 1 ba | 1100 sqft,$1.36 ,"Mon, 3/3/25",41.783154,-87.637344,,FOR_RENT,APARTMENT,,,,,,,,,"Sun, 2/16/25",150,$,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,500 ","1650 S Saint Louis Ave, Chicago, IL 60623",https://zillow.com//b/aph-cook-i-llc-chicago-il-5XcFFP/,1650 S  Saint Louis Ave Apt 2R,60623,Chicago,,IL,2,,,2 bds ,,"Mon, 3/3/25",41.857506,-87.71307,,FOR_RENT,,,,"$1,500+ 2 bds","$1,500 ","$1,500 ",,,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
